source,time,value,unit
Noah’s Apple Watch,552723,135.83333333333334,count/min
Noah’s Apple Watch,552724,127.16666666666667,count/min
Noah’s Apple Watch,552725,119.25,count/min
Noah’s Apple Watch,552726,138.08333333333334,count/min
Noah’s Apple Watch,552727,147.66666666666666,count/min
Noah’s Apple Watch,552728,140.91666666666666,count/min
Noah’s Apple Watch,552729,148.3846153846154,count/min
Noah’s Apple Watch,552730,158.91666666666666,count/min
Noah’s Apple Watch,552731,149.36363636363637,count/min
Noah’s Apple Watch,552732,163.46153846153845,count/min
Noah’s Apple Watch,552733,157.0,count/min
Noah’s Apple Watch,552734,128.66666666666666,count/min
Noah’s Apple Watch,552735,148.30769230769232,count/min
Noah’s Apple Watch,552736,149.1818181818182,count/min
Noah’s Apple Watch,552737,161.0,count/min
Noah’s Apple Watch,552738,152.30769230769232,count/min
Noah’s Apple Watch,552739,172.0909090909091,count/min
Noah’s Apple Watch,552740,150.58333333333334,count/min
Noah’s Apple Watch,552741,155.66666666666666,count/min
Noah’s Apple Watch,552742,161.66666666666666,count/min
Noah’s Apple Watch,552743,163.41666666666666,count/min
Noah’s Apple Watch,552744,155.75,count/min
Noah’s Apple Watch,552745,144.83333333333334,count/min
Noah’s Apple Watch,552746,173.66666666666666,count/min
Noah’s Apple Watch,552747,152.41666666666666,count/min
Noah’s Apple Watch,552748,131.15384615384616,count/min
Noah’s Apple Watch,552749,153.45454545454547,count/min
Noah’s Apple Watch,552750,164.66666666666666,count/min
Noah’s Apple Watch,552751,158.66666666666666,count/min
Noah’s Apple Watch,552752,164.83333333333334,count/min
Noah’s Apple Watch,552753,161.08333333333334,count/min
Noah’s Apple Watch,552754,160.6153846153846,count/min
Noah’s Apple Watch,552755,161.41666666666666,count/min
Noah’s Apple Watch,552756,149.9090909090909,count/min
Noah’s Apple Watch,552757,139.3846153846154,count/min
Noah’s Apple Watch,552758,143.63636363636363,count/min
Noah’s Apple Watch,552759,144.0,count/min
Noah’s Apple Watch,552760,51.0,count/min
Noah’s Apple Watch,552764,132.4,count/min
Noah’s Apple Watch,552765,142.54545454545453,count/min
Noah’s Apple Watch,552766,143.16666666666666,count/min
Noah’s Apple Watch,552767,139.69230769230768,count/min
Noah’s Apple Watch,552768,140.54545454545453,count/min
Noah’s Apple Watch,552769,130.66666666666666,count/min
Noah’s Apple Watch,552770,126.66666666666667,count/min
Noah’s Apple Watch,552797,74.0,count/min
Noah’s Apple Watch,552807,81.0,count/min
Noah’s Apple Watch,552813,67.0,count/min
Noah’s Apple Watch,552816,103.0,count/min
Noah’s Apple Watch,552820,117.0,count/min
Noah’s Apple Watch,552822,116.0,count/min
Noah’s Apple Watch,552823,114.77777777777777,count/min
Noah’s Apple Watch,552826,118.0,count/min
Noah’s Apple Watch,552827,112.5,count/min
Noah’s Apple Watch,552828,119.55555555555556,count/min
Noah’s Apple Watch,552831,122.2,count/min
Noah’s Apple Watch,552832,122.5,count/min
Noah’s Apple Watch,552833,102.33333333333333,count/min
Noah’s Apple Watch,552835,127.0,count/min
Noah’s Apple Watch,552838,129.0,count/min
Noah’s Apple Watch,552840,128.0,count/min
Noah’s Apple Watch,552842,127.0,count/min
Noah’s Apple Watch,552845,123.0,count/min
Noah’s Apple Watch,552847,129.0,count/min
Noah’s Apple Watch,552850,122.0,count/min
Noah’s Apple Watch,552852,118.0,count/min
Noah’s Apple Watch,552855,117.0,count/min
Noah’s Apple Watch,552857,109.83333333333333,count/min
Noah’s Apple Watch,552859,62.0,count/min
Noah’s Apple Watch,552863,73.0,count/min
Noah’s Apple Watch,552865,113.0,count/min
Noah’s Apple Watch,552866,107.6,count/min
Noah’s Apple Watch,552868,118.66666666666667,count/min
Noah’s Apple Watch,552869,121.5,count/min
Noah’s Apple Watch,552870,113.0,count/min
Noah’s Apple Watch,552871,120.61538461538461,count/min
Noah’s Apple Watch,552872,123.5,count/min
Noah’s Apple Watch,552877,117.375,count/min
Noah’s Apple Watch,552878,118.66666666666667,count/min
Noah’s Apple Watch,552879,116.41666666666667,count/min
Noah’s Apple Watch,552880,124.84615384615384,count/min
Noah’s Apple Watch,552881,124.08333333333333,count/min
Noah’s Apple Watch,552882,118.83333333333333,count/min
Noah’s Apple Watch,552883,121.16666666666667,count/min
Noah’s Apple Watch,552884,121.3076923076923,count/min
Noah’s Apple Watch,552885,120.0,count/min
Noah’s Apple Watch,552886,121.76923076923077,count/min
Noah’s Apple Watch,552887,120.81818181818181,count/min
Noah’s Apple Watch,552888,121.58333333333333,count/min
Noah’s Apple Watch,552889,120.6923076923077,count/min
Noah’s Apple Watch,552890,121.41666666666667,count/min
Noah’s Apple Watch,552891,120.81818181818181,count/min
Noah’s Apple Watch,552892,122.25,count/min
Noah’s Apple Watch,552893,123.25,count/min
Noah’s Apple Watch,552896,117.0,count/min
Noah’s Apple Watch,552901,66.0,count/min
Noah’s Apple Watch,552903,113.0,count/min
Noah’s Apple Watch,552907,96.6967,count/min
Noah’s Apple Watch,552910,96.0,count/min
Noah’s Apple Watch,552913,60.0,count/min
Noah’s Apple Watch,552919,128.25,count/min
Noah’s Apple Watch,552920,137.58333333333334,count/min
Noah’s Apple Watch,552921,137.25,count/min
Noah’s Apple Watch,552922,129.77777777777777,count/min
Noah’s Apple Watch,552924,79.0,count/min
Noah’s Apple Watch,552927,102.459,count/min
Noah’s Apple Watch,552928,100.0,count/min
Noah’s Apple Watch,552933,93.0,count/min
Noah’s Apple Watch,552938,88.0,count/min
Noah’s Apple Watch,552941,92.0,count/min
Noah’s Apple Watch,552949,85.0,count/min
Noah’s Apple Watch,552952,90.0,count/min
Noah’s Apple Watch,552960,81.0,count/min
Noah’s Apple Watch,552962,92.0,count/min
Noah’s Apple Watch,552968,81.0,count/min
Noah’s Apple Watch,552972,83.0,count/min
Noah’s Apple Watch,552981,76.0,count/min
Noah’s Apple Watch,552984,80.0,count/min
Noah’s Apple Watch,552988,83.0,count/min
Noah’s Apple Watch,552992,81.0,count/min
Noah’s Apple Watch,552997,90.0,count/min
Noah’s Apple Watch,553002,75.0,count/min
Noah’s Apple Watch,553007,70.0,count/min
Noah’s Apple Watch,553013,84.0,count/min
Noah’s Apple Watch,553020,74.0,count/min
Noah’s Apple Watch,553023,79.0,count/min
Noah’s Apple Watch,553026,75.0,count/min
Noah’s Apple Watch,553031,76.0,count/min
Noah’s Apple Watch,553039,72.0,count/min
Noah’s Apple Watch,553041,75.0,count/min
Noah’s Apple Watch,553049,74.0,count/min
Noah’s Apple Watch,553051,63.0,count/min
Noah’s Apple Watch,553057,72.0,count/min
Noah’s Apple Watch,553061,78.0,count/min
Noah’s Apple Watch,553071,74.0,count/min
Noah’s Apple Watch,553073,67.0,count/min
Noah’s Apple Watch,553079,57.0,count/min
Noah’s Apple Watch,553086,66.0,count/min
Noah’s Apple Watch,553089,61.0,count/min
Noah’s Apple Watch,553091,65.0,count/min
Noah’s Apple Watch,553099,64.0,count/min
Noah’s Apple Watch,553103,68.0,count/min
Noah’s Apple Watch,553110,107.0,count/min
Noah’s Apple Watch,553118,110.0,count/min
Noah’s Apple Watch,553124,78.0,count/min
Noah’s Apple Watch,553127,78.0,count/min
Noah’s Apple Watch,553134,77.0,count/min
Noah’s Apple Watch,553139,69.0,count/min
Noah’s Apple Watch,553142,89.0,count/min
Noah’s Apple Watch,553155,83.0,count/min
Noah’s Apple Watch,553157,84.771,count/min
Noah’s Apple Watch,553158,85.0,count/min
Noah’s Apple Watch,553161,87.0,count/min
Noah’s Apple Watch,553169,86.0,count/min
Noah’s Apple Watch,553171,85.0,count/min
Noah’s Apple Watch,553176,90.0,count/min
Noah’s Apple Watch,553185,85.0,count/min
Noah’s Apple Watch,553189,81.0,count/min
Noah’s Apple Watch,553192,86.0,count/min
Noah’s Apple Watch,553201,88.0,count/min
Noah’s Apple Watch,553203,89.0,count/min
Noah’s Apple Watch,553208,85.0,count/min
Noah’s Apple Watch,553213,81.0,count/min
Noah’s Apple Watch,553217,79.0,count/min
Noah’s Apple Watch,553221,82.0,count/min
Noah’s Apple Watch,553231,78.0,count/min
Noah’s Apple Watch,553232,80.0,count/min
Noah’s Apple Watch,553236,82.0,count/min
Noah’s Apple Watch,553242,79.0,count/min
Noah’s Apple Watch,553247,73.0,count/min
Noah’s Apple Watch,553252,77.0,count/min
Noah’s Apple Watch,553256,73.0,count/min
Noah’s Apple Watch,553264,78.0,count/min
Noah’s Apple Watch,553267,74.0,count/min
Noah’s Apple Watch,553276,71.0,count/min
Noah’s Apple Watch,553280,72.0,count/min
Noah’s Apple Watch,553281,75.0,count/min
Noah’s Apple Watch,553291,69.0,count/min
Noah’s Apple Watch,553296,68.0,count/min
Noah’s Apple Watch,553298,74.0,count/min
Noah’s Apple Watch,553303,66.0,count/min
Noah’s Apple Watch,553310,72.0,count/min
Noah’s Apple Watch,553311,63.0,count/min
Noah’s Apple Watch,553319,76.0,count/min
Noah’s Apple Watch,553323,82.0,count/min
Noah’s Apple Watch,553330,85.0,count/min
Noah’s Apple Watch,553332,74.0,count/min
Noah’s Apple Watch,553339,67.0,count/min
Noah’s Apple Watch,553344,68.0,count/min
Noah’s Apple Watch,553346,72.0,count/min
Noah’s Apple Watch,553352,61.0,count/min
Noah’s Apple Watch,553358,59.0,count/min
Noah’s Apple Watch,553364,82.0,count/min
Noah’s Apple Watch,553368,71.0,count/min
Noah’s Apple Watch,553387,80.0,count/min
Noah’s Apple Watch,553410,75.0,count/min
Noah’s Apple Watch,553414,76.0,count/min
Noah’s Apple Watch,553418,73.0,count/min
Noah’s Apple Watch,553419,72.1857,count/min
Noah’s Apple Watch,553423,84.0,count/min
Noah’s Apple Watch,553426,87.0,count/min
Noah’s Apple Watch,553876,75.0,count/min
Noah’s Apple Watch,553877,73.83234999999999,count/min
Noah’s Apple Watch,553885,68.0,count/min
Noah’s Apple Watch,553891,72.0,count/min
Noah’s Apple Watch,553892,71.0,count/min
Noah’s Apple Watch,553897,78.0,count/min
Noah’s Apple Watch,553902,61.0,count/min
Noah’s Apple Watch,553910,69.0,count/min
Noah’s Apple Watch,553913,81.0,count/min
Noah’s Apple Watch,553918,136.66666666666666,count/min
Noah’s Apple Watch,553919,124.2,count/min
Noah’s Apple Watch,553926,94.0,count/min
Noah’s Apple Watch,553930,89.0,count/min
Noah’s Apple Watch,553934,88.0,count/min
Noah’s Apple Watch,553937,76.0,count/min
Noah’s Apple Watch,553941,65.0,count/min
Noah’s Apple Watch,553947,72.0,count/min
Noah’s Apple Watch,553957,76.0,count/min
Noah’s Apple Watch,553966,70.0,count/min
Noah’s Apple Watch,553969,76.0,count/min
Noah’s Apple Watch,553972,62.0,count/min
Noah’s Apple Watch,553977,114.0,count/min
Noah’s Apple Watch,553978,53.0,count/min
Noah’s Apple Watch,553981,63.0,count/min
Noah’s Apple Watch,553984,126.0,count/min
Noah’s Apple Watch,553992,70.0,count/min
Noah’s Apple Watch,554004,88.0,count/min
Noah’s Apple Watch,554008,71.0,count/min
Noah’s Apple Watch,554020,96.0,count/min
Noah’s Apple Watch,554027,93.0,count/min
Noah’s Apple Watch,554034,88.0,count/min
Noah’s Apple Watch,554040,61.0,count/min
Noah’s Apple Watch,554046,77.0,count/min
Noah’s Apple Watch,554048,79.0,count/min
Noah’s Apple Watch,554053,63.0,count/min
Noah’s Apple Watch,554058,98.0,count/min
Noah’s Apple Watch,554062,105.0,count/min
Noah’s Apple Watch,554065,96.0,count/min
Noah’s Apple Watch,554073,91.5,count/min
Noah’s Apple Watch,554079,102.0,count/min
Noah’s Apple Watch,554080,75.0,count/min
Noah’s Apple Watch,554084,73.0,count/min
Noah’s Apple Watch,554089,73.0,count/min
Noah’s Apple Watch,554092,69.0,count/min
Noah’s Apple Watch,554096,92.0,count/min
Noah’s Apple Watch,554103,92.0,count/min
Noah’s Apple Watch,554107,84.0,count/min
Noah’s Apple Watch,554111,91.0,count/min
Noah’s Apple Watch,554121,68.0,count/min
Noah’s Apple Watch,554123,92.0,count/min
Noah’s Apple Watch,554130,91.0,count/min
Noah’s Apple Watch,554137,92.0,count/min
Noah’s Apple Watch,554144,91.0,count/min
Noah’s Apple Watch,554150,95.0,count/min
Noah’s Apple Watch,554155,78.0,count/min
Noah’s Apple Watch,554159,84.0,count/min
Noah’s Apple Watch,554164,94.0,count/min
Noah’s Apple Watch,554167,98.0,count/min
Noah’s Apple Watch,554193,114.0,count/min
Noah’s Apple Watch,554196,71.0,count/min
Noah’s Apple Watch,554203,90.0,count/min
Noah’s Apple Watch,554206,73.0,count/min
Noah’s Apple Watch,554209,116.0,count/min
Noah’s Apple Watch,554214,110.0,count/min
Noah’s Apple Watch,554220,62.0,count/min
Noah’s Apple Watch,554223,115.0,count/min
Noah’s Apple Watch,554231,63.0,count/min
Noah’s Apple Watch,554234,72.0,count/min
Noah’s Apple Watch,554240,105.0,count/min
Noah’s Apple Watch,554246,105.0,count/min
Noah’s Apple Watch,554261,114.0,count/min
Noah’s Apple Watch,554266,59.0,count/min
Noah’s Apple Watch,554268,60.0,count/min
Noah’s Apple Watch,554270,117.0,count/min
Noah’s Apple Watch,554271,108.0,count/min
Noah’s Apple Watch,554274,110.0,count/min
Noah’s Apple Watch,554276,73.0,count/min
Noah’s Apple Watch,554284,78.0,count/min
Noah’s Apple Watch,554287,91.0,count/min
Noah’s Apple Watch,554292,121.0,count/min
Noah’s Apple Watch,554303,81.0,count/min
Noah’s Apple Watch,554306,112.0,count/min
Noah’s Apple Watch,554309,69.0,count/min
Noah’s Apple Watch,554314,69.0,count/min
Noah’s Apple Watch,554317,114.0,count/min
Noah’s Apple Watch,554318,98.0,count/min
Noah’s Apple Watch,554322,120.0,count/min
Noah’s Apple Watch,554324,83.0,count/min
Noah’s Apple Watch,554326,118.0,count/min
Noah’s Apple Watch,554335,118.0,count/min
Noah’s Apple Watch,554340,110.0,count/min
Noah’s Apple Watch,554345,99.0,count/min
Noah’s Apple Watch,554349,100.0,count/min
Noah’s Apple Watch,554355,90.0,count/min
Noah’s Apple Watch,554356,91.0,count/min
Noah’s Apple Watch,554364,68.0,count/min
Noah’s Apple Watch,554371,80.0,count/min
Noah’s Apple Watch,554372,94.0,count/min
Noah’s Apple Watch,554380,96.0,count/min
Noah’s Apple Watch,554383,93.0,count/min
Noah’s Apple Watch,554395,84.0,count/min
Noah’s Apple Watch,554403,91.0,count/min
Noah’s Apple Watch,554409,90.0,count/min
Noah’s Apple Watch,554413,85.64545,count/min
Noah’s Apple Watch,554429,85.0,count/min
Noah’s Apple Watch,554431,85.0,count/min
Noah’s Apple Watch,554436,78.0,count/min
Noah’s Apple Watch,554441,79.0,count/min
Noah’s Apple Watch,554450,74.0,count/min
Noah’s Apple Watch,554455,78.0,count/min
Noah’s Apple Watch,554457,96.0,count/min
Noah’s Apple Watch,554462,74.0,count/min
Noah’s Apple Watch,554468,82.0,count/min
Noah’s Apple Watch,554473,79.0,count/min
Noah’s Apple Watch,554476,81.0,count/min
Noah’s Apple Watch,554483,78.0,count/min
Noah’s Apple Watch,554487,74.0,count/min
Noah’s Apple Watch,554493,74.0,count/min
Noah’s Apple Watch,554500,80.0,count/min
Noah’s Apple Watch,554504,72.0,count/min
Noah’s Apple Watch,554511,61.0,count/min
Noah’s Apple Watch,554513,61.0,count/min
Noah’s Apple Watch,554519,67.0,count/min
Noah’s Apple Watch,554521,79.0,count/min
Noah’s Apple Watch,554526,80.0,count/min
Noah’s Apple Watch,554533,81.0,count/min
Noah’s Apple Watch,554538,74.0,count/min
Noah’s Apple Watch,554604,80.0,count/min
Noah’s Apple Watch,554606,82.0,count/min
Noah’s Apple Watch,554612,78.0,count/min
Noah’s Apple Watch,554620,85.0,count/min
Noah’s Apple Watch,554626,85.32724999999999,count/min
Noah’s Apple Watch,554627,85.0,count/min
Noah’s Apple Watch,554632,82.0,count/min
Noah’s Apple Watch,554637,85.0,count/min
Noah’s Apple Watch,554644,75.0,count/min
Noah’s Apple Watch,554651,76.0,count/min
Noah’s Apple Watch,554652,77.0,count/min
Noah’s Apple Watch,554660,69.0,count/min
Noah’s Apple Watch,554663,78.0,count/min
Noah’s Apple Watch,554670,80.0,count/min
Noah’s Apple Watch,554673,78.0,count/min
Noah’s Apple Watch,554678,78.0,count/min
Noah’s Apple Watch,554682,79.0,count/min
Noah’s Apple Watch,554686,80.0,count/min
Noah’s Apple Watch,554835,64.0,count/min
Noah’s Apple Watch,554840,74.5,count/min
Noah’s Apple Watch,554841,57.8304,count/min
Noah’s Apple Watch,554842,58.0,count/min
Noah’s Apple Watch,554846,54.0,count/min
Noah’s Apple Watch,554855,55.0,count/min
Noah’s Apple Watch,554858,60.0,count/min
Noah’s Apple Watch,554862,59.0,count/min
Noah’s Apple Watch,554870,56.0,count/min
Noah’s Apple Watch,554875,56.0,count/min
Noah’s Apple Watch,554877,56.0,count/min
Noah’s Apple Watch,554881,57.0,count/min
Noah’s Apple Watch,554888,59.0,count/min
Noah’s Apple Watch,554892,57.0,count/min
Noah’s Apple Watch,554899,57.0,count/min
Noah’s Apple Watch,554903,60.0,count/min
Noah’s Apple Watch,554910,58.0,count/min
Noah’s Apple Watch,554914,61.0,count/min
Noah’s Apple Watch,554920,60.0,count/min
Noah’s Apple Watch,554922,59.0,count/min
Noah’s Apple Watch,554926,66.0,count/min
Noah’s Apple Watch,554933,62.0,count/min
Noah’s Apple Watch,554940,61.0,count/min
Noah’s Apple Watch,554942,61.0,count/min
Noah’s Apple Watch,554949,56.0,count/min
Noah’s Apple Watch,554955,63.0,count/min
Noah’s Apple Watch,554958,56.0,count/min
Noah’s Apple Watch,554963,52.0,count/min
Noah’s Apple Watch,554966,51.0,count/min
Noah’s Apple Watch,554971,53.0,count/min
Noah’s Apple Watch,554976,55.0,count/min
Noah’s Apple Watch,554982,57.0,count/min
Noah’s Apple Watch,554986,59.0,count/min
Noah’s Apple Watch,554991,58.0,count/min
Noah’s Apple Watch,554996,58.0,count/min
Noah’s Apple Watch,555001,58.0,count/min
Noah’s Apple Watch,555007,57.0,count/min
Noah’s Apple Watch,555011,55.0,count/min
Noah’s Apple Watch,555017,54.0,count/min
Noah’s Apple Watch,555021,53.0,count/min
Noah’s Apple Watch,555027,58.0,count/min
Noah’s Apple Watch,555032,56.0,count/min
Noah’s Apple Watch,555036,52.0,count/min
Noah’s Apple Watch,555041,53.0,count/min
Noah’s Apple Watch,555048,53.0,count/min
Noah’s Apple Watch,555055,52.0,count/min
Noah’s Apple Watch,555057,52.0,count/min
Noah’s Apple Watch,555061,52.0,count/min
Noah’s Apple Watch,555066,53.0,count/min
Noah’s Apple Watch,555072,53.0,count/min
Noah’s Apple Watch,555074,52.4113,count/min
Noah’s Apple Watch,555078,53.0,count/min
Noah’s Apple Watch,555081,54.0,count/min
Noah’s Apple Watch,555088,52.0,count/min
Noah’s Apple Watch,555091,51.0,count/min
Noah’s Apple Watch,555099,54.0,count/min
Noah’s Apple Watch,555101,52.0,count/min
Noah’s Apple Watch,555108,53.0,count/min
Noah’s Apple Watch,555115,52.0,count/min
Noah’s Apple Watch,555120,52.0,count/min
Noah’s Apple Watch,555121,50.0,count/min
Noah’s Apple Watch,555128,53.0,count/min
Noah’s Apple Watch,555131,54.0,count/min
Noah’s Apple Watch,555136,54.0,count/min
Noah’s Apple Watch,555146,48.0,count/min
Noah’s Apple Watch,555150,49.0,count/min
Noah’s Apple Watch,555153,55.0,count/min
Noah’s Apple Watch,555159,52.0,count/min
Noah’s Apple Watch,555163,48.0,count/min
Noah’s Apple Watch,555166,50.0,count/min
Noah’s Apple Watch,555172,47.0,count/min
Noah’s Apple Watch,555177,49.0,count/min
Noah’s Apple Watch,555184,49.0,count/min
Noah’s Apple Watch,555190,59.0,count/min
Noah’s Apple Watch,555193,65.0,count/min
Noah’s Apple Watch,555198,57.0,count/min
Noah’s Apple Watch,555205,59.0,count/min
Noah’s Apple Watch,555207,54.0,count/min
Noah’s Apple Watch,555214,54.0,count/min
Noah’s Apple Watch,555217,50.0,count/min
Noah’s Apple Watch,555221,48.0,count/min
Noah’s Apple Watch,555226,48.0,count/min
Noah’s Apple Watch,555235,58.0,count/min
Noah’s Apple Watch,555237,58.0,count/min
Noah’s Apple Watch,555244,68.0,count/min
Noah’s Apple Watch,555248,78.0,count/min
Noah’s Apple Watch,555270,86.0,count/min
Noah’s Apple Watch,555274,87.0,count/min
Noah’s Apple Watch,555276,75.0,count/min
Noah’s Apple Watch,555282,85.0,count/min
Noah’s Apple Watch,555285,70.0,count/min
Noah’s Apple Watch,555288,86.0,count/min
Noah’s Apple Watch,555294,84.0,count/min
Noah’s Apple Watch,555296,120.0,count/min
Noah’s Apple Watch,555298,118.5,count/min
Noah’s Apple Watch,555299,121.75,count/min
Noah’s Apple Watch,555300,103.76923076923077,count/min
Noah’s Apple Watch,555301,108.14285714285714,count/min
Noah’s Apple Watch,555302,119.75,count/min
Noah’s Apple Watch,555303,124.23076923076923,count/min
Noah’s Apple Watch,555304,118.9090909090909,count/min
Noah’s Apple Watch,555305,116.5,count/min
Noah’s Apple Watch,555308,93.0,count/min
Noah’s Apple Watch,555316,92.61070000000001,count/min
Noah’s Apple Watch,555318,90.0,count/min
Noah’s Apple Watch,555323,94.0,count/min
Noah’s Apple Watch,555329,97.0,count/min
Noah’s Apple Watch,555331,93.0,count/min
Noah’s Apple Watch,555341,96.0,count/min
Noah’s Apple Watch,555344,93.0,count/min
Noah’s Apple Watch,555349,81.0,count/min
Noah’s Apple Watch,555353,75.0,count/min
Noah’s Apple Watch,555358,102.0,count/min
Noah’s Apple Watch,555360,103.0,count/min
Noah’s Apple Watch,555364,92.0,count/min
Noah’s Apple Watch,555366,89.0,count/min
Noah’s Apple Watch,555372,85.0,count/min
Noah’s Apple Watch,555377,86.0,count/min
Noah’s Apple Watch,555380,115.0,count/min
Noah’s Apple Watch,555382,96.0,count/min
Noah’s Apple Watch,555387,106.0,count/min
Noah’s Apple Watch,555388,103.75,count/min
Noah’s Apple Watch,555389,106.66666666666667,count/min
Noah’s Apple Watch,555392,115.0,count/min
Noah’s Apple Watch,555395,101.0,count/min
Noah’s Apple Watch,555399,109.0,count/min
Noah’s Apple Watch,555404,115.0,count/min
Noah’s Apple Watch,555410,87.0,count/min
Noah’s Apple Watch,555434,102.0,count/min
Noah’s Apple Watch,555444,98.0,count/min
Noah’s Apple Watch,555448,105.0,count/min
Noah’s Apple Watch,555454,87.0,count/min
Noah’s Apple Watch,555467,75.0,count/min
Noah’s Apple Watch,555475,130.0,count/min
Noah’s Apple Watch,555478,91.0,count/min
Noah’s Apple Watch,555481,94.0,count/min
Noah’s Apple Watch,555494,79.0,count/min
Noah’s Apple Watch,555500,93.0,count/min
Noah’s Apple Watch,555508,97.0,count/min
Noah’s Apple Watch,555509,84.0,count/min
Noah’s Apple Watch,555512,70.0,count/min
Noah’s Apple Watch,555527,97.0,count/min
Noah’s Apple Watch,555529,85.0,count/min
Noah’s Apple Watch,555535,87.0,count/min
Noah’s Apple Watch,555539,79.0,count/min
Noah’s Apple Watch,555541,93.0,count/min
Noah’s Apple Watch,555548,86.0,count/min
Noah’s Apple Watch,555553,80.0,count/min
Noah’s Apple Watch,555559,80.0,count/min
Noah’s Apple Watch,555562,70.0,count/min
Noah’s Apple Watch,555573,107.0,count/min
Noah’s Apple Watch,555577,67.0,count/min
Noah’s Apple Watch,555586,97.0,count/min
Noah’s Apple Watch,555592,135.0,count/min
Noah’s Apple Watch,555599,108.0,count/min
Noah’s Apple Watch,555601,103.0,count/min
Noah’s Apple Watch,555609,76.0,count/min
Noah’s Apple Watch,555613,106.5,count/min
Noah’s Apple Watch,555620,86.0,count/min
Noah’s Apple Watch,555630,62.0,count/min
Noah’s Apple Watch,555635,66.0,count/min
Noah’s Apple Watch,555637,71.0,count/min
Noah’s Apple Watch,555644,72.0,count/min
Noah’s Apple Watch,555647,116.0,count/min
Noah’s Apple Watch,555654,107.0,count/min
Noah’s Apple Watch,555662,112.0,count/min
Noah’s Apple Watch,555674,124.0,count/min
Noah’s Apple Watch,555688,133.0,count/min
Noah’s Apple Watch,555693,65.0,count/min
Noah’s Apple Watch,555722,100.0,count/min
Noah’s Apple Watch,555727,102.0,count/min
Noah’s Apple Watch,555733,63.0,count/min
Noah’s Apple Watch,555755,103.0,count/min
Noah’s Apple Watch,555760,80.0,count/min
Noah’s Apple Watch,555764,95.0,count/min
Noah’s Apple Watch,555780,79.0,count/min
Noah’s Apple Watch,555782,79.0,count/min
Noah’s Apple Watch,555790,82.0,count/min
Noah’s Apple Watch,555792,89.0,count/min
Noah’s Apple Watch,555797,83.0,count/min
Noah’s Apple Watch,556669,71.0,count/min
Noah’s Apple Watch,556677,67.0,count/min
Noah’s Apple Watch,556678,68.3073,count/min
Noah’s Apple Watch,556685,90.0,count/min
Noah’s Apple Watch,556688,68.0,count/min
Noah’s Apple Watch,556695,74.0,count/min
Noah’s Apple Watch,556700,73.0,count/min
Noah’s Apple Watch,556706,74.0,count/min
Noah’s Apple Watch,556709,84.0,count/min
Noah’s Apple Watch,556713,71.0,count/min
Noah’s Apple Watch,556719,67.0,count/min
Noah’s Apple Watch,556726,81.0,count/min
Noah’s Apple Watch,556729,84.0,count/min
Noah’s Apple Watch,556731,85.0,count/min
Noah’s Apple Watch,556739,75.0,count/min
Noah’s Apple Watch,556745,84.0,count/min
Noah’s Apple Watch,556746,93.0,count/min
Noah’s Apple Watch,556753,80.0,count/min
Noah’s Apple Watch,556760,75.0,count/min
Noah’s Apple Watch,556763,83.7463,count/min
Noah’s Apple Watch,556765,82.0,count/min
Noah’s Apple Watch,556769,87.0,count/min
Noah’s Apple Watch,556774,86.0,count/min
Noah’s Apple Watch,556779,80.0,count/min
Noah’s Apple Watch,556783,87.0,count/min
Noah’s Apple Watch,556787,88.0,count/min
Noah’s Apple Watch,556790,108.0,count/min
Noah’s Apple Watch,556791,102.0,count/min
Noah’s Apple Watch,556792,89.0,count/min
Noah’s Apple Watch,556793,85.0,count/min
Noah’s Apple Watch,556795,100.0,count/min
Noah’s Apple Watch,556800,59.0,count/min
Noah’s Apple Watch,556804,85.0,count/min
Noah’s Apple Watch,556806,83.0,count/min
Noah’s Apple Watch,556811,84.0,count/min
Noah’s Apple Watch,556817,80.0,count/min
Noah’s Apple Watch,556823,97.0,count/min
Noah’s Apple Watch,556827,96.57142857142857,count/min
Noah’s Apple Watch,556843,125.0,count/min
Noah’s Apple Watch,556848,149.33333333333334,count/min
Noah’s Apple Watch,556849,145.92307692307693,count/min
Noah’s Apple Watch,556850,139.0,count/min
Noah’s Apple Watch,556854,147.77777777777777,count/min
Noah’s Apple Watch,556855,150.83333333333334,count/min
Noah’s Apple Watch,556856,140.15384615384616,count/min
Noah’s Apple Watch,556859,129.33333333333334,count/min
Noah’s Apple Watch,556860,132.2,count/min
Noah’s Apple Watch,556877,63.0,count/min
Noah’s Apple Watch,556881,94.0,count/min
Noah’s Apple Watch,556893,90.0,count/min
Noah’s Apple Watch,556898,128.0,count/min
Noah’s Apple Watch,556901,123.0,count/min
Noah’s Apple Watch,556919,64.0,count/min
Noah’s Apple Watch,556924,99.0,count/min
Noah’s Apple Watch,556930,90.0,count/min
Noah’s Apple Watch,556934,86.0,count/min
Noah’s Apple Watch,556939,104.0,count/min
Noah’s Apple Watch,556945,98.0,count/min
Noah’s Apple Watch,556949,67.0,count/min
Noah’s Apple Watch,556951,94.0,count/min
Noah’s Apple Watch,556957,93.0,count/min
Noah’s Apple Watch,556963,69.0,count/min
Noah’s Apple Watch,556971,96.0,count/min
Noah’s Apple Watch,556975,92.0,count/min
Noah’s Apple Watch,556979,92.0,count/min
Noah’s Apple Watch,556984,89.0,count/min
Noah’s Apple Watch,556988,90.0,count/min
Noah’s Apple Watch,556992,88.0,count/min
