Unnamed: 0,source,start,end,duration,value,sub_children
9280,Noah’s Iphone,2024-09-10 00:48:43 -0400,2024-09-10 00:52:23 -0400,-1 days +23:56:20,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
9281,Noah’s Iphone,2024-09-10 01:00:52 -0400,2024-09-10 01:26:11 -0400,-1 days +23:34:41,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
9282,Noah’s Iphone,2024-09-10 01:27:22 -0400,2024-09-10 01:34:37 -0400,-1 days +23:52:45,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
9283,Noah’s Iphone,2024-09-10 01:34:38 -0400,2024-09-10 01:34:39 -0400,-1 days +23:59:59,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
9284,Noah’s Iphone,2024-09-10 01:35:04 -0400,2024-09-10 01:36:59 -0400,-1 days +23:58:05,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
9285,Noah’s Iphone,2024-09-10 01:37:03 -0400,2024-09-10 01:54:06 -0400,-1 days +23:42:57,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
9286,Noah’s Iphone,2024-09-10 01:54:07 -0400,2024-09-10 01:54:10 -0400,-1 days +23:59:57,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
9287,Noah’s Apple Watch,2024-09-10 02:13:36 -0400,2024-09-10 02:33:06 -0400,-1 days +23:40:30,HKCategoryValueSleepAnalysisAsleepCore,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
9288,Noah’s Apple Watch,2024-09-10 02:33:06 -0400,2024-09-10 03:14:06 -0400,-1 days +23:19:00,HKCategoryValueSleepAnalysisAsleepDeep,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
9289,Noah’s Apple Watch,2024-09-10 03:14:06 -0400,2024-09-10 03:43:06 -0400,-1 days +23:31:00,HKCategoryValueSleepAnalysisAsleepCore,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
9290,Noah’s Apple Watch,2024-09-10 02:13:36 -0400,2024-09-10 03:43:06 -0400,-1 days +22:30:30,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
9291,Noah’s Apple Watch,2024-09-10 03:43:06 -0400,2024-09-10 03:44:06 -0400,-1 days +23:59:00,HKCategoryValueSleepAnalysisAwake,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
9292,Noah’s Apple Watch,2024-09-10 03:44:06 -0400,2024-09-10 04:00:06 -0400,-1 days +23:44:00,HKCategoryValueSleepAnalysisAsleepCore,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
9293,Noah’s Apple Watch,2024-09-10 04:00:06 -0400,2024-09-10 04:31:06 -0400,-1 days +23:29:00,HKCategoryValueSleepAnalysisAsleepDeep,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
9294,Noah’s Apple Watch,2024-09-10 03:44:06 -0400,2024-09-10 04:31:06 -0400,-1 days +23:13:00,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
9295,Noah’s Apple Watch,2024-09-10 04:31:06 -0400,2024-09-10 04:31:36 -0400,-1 days +23:59:30,HKCategoryValueSleepAnalysisAwake,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
9296,Noah’s Apple Watch,2024-09-10 04:31:36 -0400,2024-09-10 04:35:06 -0400,-1 days +23:56:30,HKCategoryValueSleepAnalysisAsleepCore,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
9297,Noah’s Apple Watch,2024-09-10 04:31:36 -0400,2024-09-10 04:35:06 -0400,-1 days +23:56:30,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
9298,Noah’s Apple Watch,2024-09-10 04:35:06 -0400,2024-09-10 04:35:36 -0400,-1 days +23:59:30,HKCategoryValueSleepAnalysisAwake,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
9299,Noah’s Apple Watch,2024-09-10 04:35:36 -0400,2024-09-10 04:38:06 -0400,-1 days +23:57:30,HKCategoryValueSleepAnalysisAsleepCore,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
9300,Noah’s Apple Watch,2024-09-10 04:38:06 -0400,2024-09-10 05:14:06 -0400,-1 days +23:24:00,HKCategoryValueSleepAnalysisAsleepREM,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
9301,Noah’s Apple Watch,2024-09-10 05:14:06 -0400,2024-09-10 05:17:06 -0400,-1 days +23:57:00,HKCategoryValueSleepAnalysisAsleepCore,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
9302,Noah’s Apple Watch,2024-09-10 04:35:36 -0400,2024-09-10 05:17:06 -0400,-1 days +23:18:30,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
9303,Noah’s Apple Watch,2024-09-10 05:17:06 -0400,2024-09-10 05:18:06 -0400,-1 days +23:59:00,HKCategoryValueSleepAnalysisAwake,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
9304,Noah’s Apple Watch,2024-09-10 05:18:06 -0400,2024-09-10 05:51:06 -0400,-1 days +23:27:00,HKCategoryValueSleepAnalysisAsleepCore,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
9305,Noah’s Apple Watch,2024-09-10 05:51:06 -0400,2024-09-10 05:59:36 -0400,-1 days +23:51:30,HKCategoryValueSleepAnalysisAsleepDeep,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
9306,Noah’s Apple Watch,2024-09-10 05:59:36 -0400,2024-09-10 06:07:36 -0400,-1 days +23:52:00,HKCategoryValueSleepAnalysisAsleepCore,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
9307,Noah’s Apple Watch,2024-09-10 05:18:06 -0400,2024-09-10 06:07:36 -0400,-1 days +23:10:30,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
9308,Noah’s Apple Watch,2024-09-10 06:07:36 -0400,2024-09-10 06:08:36 -0400,-1 days +23:59:00,HKCategoryValueSleepAnalysisAwake,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
9309,Noah’s Apple Watch,2024-09-10 06:08:36 -0400,2024-09-10 06:23:36 -0400,-1 days +23:45:00,HKCategoryValueSleepAnalysisAsleepCore,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
9310,Noah’s Apple Watch,2024-09-10 06:23:36 -0400,2024-09-10 06:39:06 -0400,-1 days +23:44:30,HKCategoryValueSleepAnalysisAsleepREM,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
9311,Noah’s Apple Watch,2024-09-10 06:08:36 -0400,2024-09-10 06:39:06 -0400,-1 days +23:29:30,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
9312,Noah’s Apple Watch,2024-09-10 06:39:06 -0400,2024-09-10 06:40:36 -0400,-1 days +23:58:30,HKCategoryValueSleepAnalysisAwake,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
9313,Noah’s Apple Watch,2024-09-10 06:40:36 -0400,2024-09-10 06:42:36 -0400,-1 days +23:58:00,HKCategoryValueSleepAnalysisAsleepCore,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
9314,Noah’s Apple Watch,2024-09-10 06:42:36 -0400,2024-09-10 06:46:36 -0400,-1 days +23:56:00,HKCategoryValueSleepAnalysisAsleepREM,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
9315,Noah’s Apple Watch,2024-09-10 06:46:36 -0400,2024-09-10 07:53:36 -0400,-1 days +22:53:00,HKCategoryValueSleepAnalysisAsleepCore,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
9316,Noah’s Apple Watch,2024-09-10 06:40:36 -0400,2024-09-10 07:53:36 -0400,-1 days +22:47:00,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
9317,Noah’s Apple Watch,2024-09-10 07:53:36 -0400,2024-09-10 07:54:36 -0400,-1 days +23:59:00,HKCategoryValueSleepAnalysisAwake,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
9318,Noah’s Apple Watch,2024-09-10 07:54:36 -0400,2024-09-10 07:58:06 -0400,-1 days +23:56:30,HKCategoryValueSleepAnalysisAsleepCore,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
9319,Noah’s Iphone,2024-09-10 02:11:11 -0400,2024-09-10 08:00:00 -0400,-1 days +18:11:11,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
9320,Noah’s Apple Watch,2024-09-10 07:58:06 -0400,2024-09-10 08:38:36 -0400,-1 days +23:19:30,HKCategoryValueSleepAnalysisAsleepREM,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
9321,Noah’s Apple Watch,2024-09-10 07:54:36 -0400,2024-09-10 08:38:36 -0400,-1 days +23:16:00,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
9322,Noah’s Iphone,2024-09-10 22:11:24 -0400,2024-09-10 23:00:20 -0400,-1 days +23:11:04,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
9323,Noah’s Iphone,2024-09-10 23:00:22 -0400,2024-09-10 23:00:24 -0400,-1 days +23:59:58,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
9324,Noah’s Iphone,2024-09-10 23:00:32 -0400,2024-09-10 23:00:47 -0400,-1 days +23:59:45,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
9325,Noah’s Iphone,2024-09-10 23:01:02 -0400,2024-09-10 23:24:15 -0400,-1 days +23:36:47,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
9326,Noah’s Iphone,2024-09-10 23:24:31 -0400,2024-09-10 23:30:09 -0400,-1 days +23:54:22,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
9327,Noah’s Iphone,2024-09-10 23:30:16 -0400,2024-09-10 23:44:31 -0400,-1 days +23:45:45,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
9328,Noah’s Iphone,2024-09-10 23:45:33 -0400,2024-09-10 23:45:58 -0400,-1 days +23:59:35,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
9329,Noah’s Iphone,2024-09-10 23:47:29 -0400,2024-09-10 23:53:02 -0400,-1 days +23:54:27,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
9330,Noah’s Iphone,2024-09-10 23:53:03 -0400,2024-09-10 23:53:04 -0400,-1 days +23:59:59,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
9331,Noah’s Iphone,2024-09-10 23:56:50 -0400,2024-09-11 00:01:27 -0400,-1 days +23:55:23,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
9332,Noah’s Iphone,2024-09-11 00:14:32 -0400,2024-09-11 00:16:32 -0400,-1 days +23:58:00,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
9333,Noah’s Iphone,2024-09-11 00:16:33 -0400,2024-09-11 00:16:37 -0400,-1 days +23:59:56,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
9334,Noah’s Iphone,2024-09-11 00:17:23 -0400,2024-09-11 00:17:25 -0400,-1 days +23:59:58,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
9335,Noah’s Iphone,2024-09-11 00:19:20 -0400,2024-09-11 00:21:09 -0400,-1 days +23:58:11,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
9336,Noah’s Iphone,2024-09-11 00:21:17 -0400,2024-09-11 00:21:47 -0400,-1 days +23:59:30,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
9337,Noah’s Iphone,2024-09-11 00:22:49 -0400,2024-09-11 00:23:22 -0400,-1 days +23:59:27,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
9338,Noah’s Iphone,2024-09-11 00:23:33 -0400,2024-09-11 00:23:46 -0400,-1 days +23:59:47,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
9339,Noah’s Iphone,2024-09-11 00:30:30 -0400,2024-09-11 00:32:01 -0400,-1 days +23:58:29,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
9340,Noah’s Iphone,2024-09-11 00:32:17 -0400,2024-09-11 00:47:14 -0400,-1 days +23:45:03,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
9341,Noah’s Iphone,2024-09-11 00:47:46 -0400,2024-09-11 00:52:10 -0400,-1 days +23:55:36,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
9342,Noah’s Iphone,2024-09-11 00:52:11 -0400,2024-09-11 00:52:14 -0400,-1 days +23:59:57,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
9343,Noah’s Iphone,2024-09-11 00:52:53 -0400,2024-09-11 00:54:03 -0400,-1 days +23:58:50,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
9344,Noah’s Iphone,2024-09-11 00:55:17 -0400,2024-09-11 00:57:01 -0400,-1 days +23:58:16,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
9345,Noah’s Iphone,2024-09-11 00:57:39 -0400,2024-09-11 00:57:46 -0400,-1 days +23:59:53,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
9346,Noah’s Iphone,2024-09-11 00:58:03 -0400,2024-09-11 01:01:16 -0400,-1 days +23:56:47,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
9347,Noah’s Iphone,2024-09-11 01:01:17 -0400,2024-09-11 01:01:20 -0400,-1 days +23:59:57,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
9348,Noah’s Iphone,2024-09-11 01:01:40 -0400,2024-09-11 01:04:04 -0400,-1 days +23:57:36,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
9349,Noah’s Iphone,2024-09-11 01:04:05 -0400,2024-09-11 01:04:06 -0400,-1 days +23:59:59,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
9350,Noah’s Iphone,2024-09-11 01:04:08 -0400,2024-09-11 01:05:40 -0400,-1 days +23:58:28,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
9351,Noah’s Iphone,2024-09-11 01:05:57 -0400,2024-09-11 01:05:59 -0400,-1 days +23:59:58,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
9352,Noah’s Iphone,2024-09-11 01:08:36 -0400,2024-09-11 01:09:02 -0400,-1 days +23:59:34,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
9353,Noah’s Iphone,2024-09-11 01:09:33 -0400,2024-09-11 01:10:13 -0400,-1 days +23:59:20,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
9354,Noah’s Iphone,2024-09-11 01:11:09 -0400,2024-09-11 01:11:21 -0400,-1 days +23:59:48,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
9355,Noah’s Iphone,2024-09-11 01:11:51 -0400,2024-09-11 01:13:03 -0400,-1 days +23:58:48,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
9356,Noah’s Iphone,2024-09-11 01:13:20 -0400,2024-09-11 01:13:59 -0400,-1 days +23:59:21,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
9357,Noah’s Iphone,2024-09-11 01:14:09 -0400,2024-09-11 01:16:18 -0400,-1 days +23:57:51,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
9358,Noah’s Iphone,2024-09-11 01:16:42 -0400,2024-09-11 01:21:12 -0400,-1 days +23:55:30,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
9359,Noah’s Iphone,2024-09-11 01:21:16 -0400,2024-09-11 01:21:19 -0400,-1 days +23:59:57,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
9360,Noah’s Iphone,2024-09-11 01:21:35 -0400,2024-09-11 01:24:59 -0400,-1 days +23:56:36,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
9361,Noah’s Iphone,2024-09-11 01:25:05 -0400,2024-09-11 01:29:30 -0400,-1 days +23:55:35,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
9362,Noah’s Iphone,2024-09-11 01:29:33 -0400,2024-09-11 01:29:36 -0400,-1 days +23:59:57,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
9363,Noah’s Iphone,2024-09-11 01:29:53 -0400,2024-09-11 01:32:05 -0400,-1 days +23:57:48,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
9364,Noah’s Iphone,2024-09-11 01:35:37 -0400,2024-09-11 01:36:45 -0400,-1 days +23:58:52,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
9365,Noah’s Iphone,2024-09-11 02:03:24 -0400,2024-09-11 02:03:49 -0400,-1 days +23:59:35,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
9366,Noah’s Iphone,2024-09-11 02:06:00 -0400,2024-09-11 02:06:41 -0400,-1 days +23:59:19,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
9367,Noah’s Iphone,2024-09-11 02:06:45 -0400,2024-09-11 02:06:46 -0400,-1 days +23:59:59,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
9368,Noah’s Iphone,2024-09-11 02:06:48 -0400,2024-09-11 02:06:50 -0400,-1 days +23:59:58,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
9369,Noah’s Iphone,2024-09-11 02:12:17 -0400,2024-09-11 02:14:02 -0400,-1 days +23:58:15,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
9370,Noah’s Iphone,2024-09-11 02:14:03 -0400,2024-09-11 02:17:03 -0400,-1 days +23:57:00,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
9371,Noah’s Iphone,2024-09-11 02:22:43 -0400,2024-09-11 02:31:42 -0400,-1 days +23:51:01,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
9372,Noah’s Iphone,2024-09-11 02:33:37 -0400,2024-09-11 02:49:31 -0400,-1 days +23:44:06,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
9373,Noah’s Iphone,2024-09-11 02:52:28 -0400,2024-09-11 02:52:32 -0400,-1 days +23:59:56,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
9374,Noah’s Iphone,2024-09-11 02:54:05 -0400,2024-09-11 07:04:52 -0400,-1 days +19:49:13,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
9375,Noah’s Iphone,2024-09-11 07:04:54 -0400,2024-09-11 07:05:02 -0400,-1 days +23:59:52,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
9376,Noah’s Iphone,2024-09-11 07:43:40 -0400,2024-09-11 08:00:01 -0400,-1 days +23:43:39,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
9377,Noah’s Iphone,2024-09-11 22:50:41 -0400,2024-09-11 22:58:53 -0400,-1 days +23:51:48,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
9378,Noah’s Iphone,2024-09-11 23:01:12 -0400,2024-09-11 23:43:22 -0400,-1 days +23:17:50,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
9379,Noah’s Iphone,2024-09-11 23:45:36 -0400,2024-09-11 23:52:02 -0400,-1 days +23:53:34,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
9380,Noah’s Iphone,2024-09-11 23:52:36 -0400,2024-09-12 00:08:50 -0400,-1 days +23:43:46,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
9381,Noah’s Iphone,2024-09-12 00:08:51 -0400,2024-09-12 00:09:04 -0400,-1 days +23:59:47,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
9382,Noah’s Iphone,2024-09-12 00:10:00 -0400,2024-09-12 00:10:03 -0400,-1 days +23:59:57,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
9383,Noah’s Iphone,2024-09-12 00:11:02 -0400,2024-09-12 00:21:51 -0400,-1 days +23:49:11,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
9384,Noah’s Iphone,2024-09-12 00:21:52 -0400,2024-09-12 00:21:54 -0400,-1 days +23:59:58,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
9385,Noah’s Iphone,2024-09-12 00:22:26 -0400,2024-09-12 00:22:43 -0400,-1 days +23:59:43,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
9386,Noah’s Iphone,2024-09-12 00:22:47 -0400,2024-09-12 00:23:13 -0400,-1 days +23:59:34,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
9387,Noah’s Iphone,2024-09-12 00:23:51 -0400,2024-09-12 00:30:50 -0400,-1 days +23:53:01,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
9388,Noah’s Iphone,2024-09-12 00:31:04 -0400,2024-09-12 00:31:11 -0400,-1 days +23:59:53,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
9389,Noah’s Iphone,2024-09-12 00:36:02 -0400,2024-09-12 00:52:13 -0400,-1 days +23:43:49,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
9390,Noah’s Iphone,2024-09-12 00:52:14 -0400,2024-09-12 00:52:15 -0400,-1 days +23:59:59,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
9391,Noah’s Iphone,2024-09-12 00:53:42 -0400,2024-09-12 00:53:44 -0400,-1 days +23:59:58,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
9392,Noah’s Iphone,2024-09-12 00:53:54 -0400,2024-09-12 00:54:08 -0400,-1 days +23:59:46,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
9393,Noah’s Iphone,2024-09-12 00:54:46 -0400,2024-09-12 00:56:36 -0400,-1 days +23:58:10,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
9394,Noah’s Iphone,2024-09-12 00:57:13 -0400,2024-09-12 00:59:18 -0400,-1 days +23:57:55,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
9395,Noah’s Iphone,2024-09-12 01:07:21 -0400,2024-09-12 01:08:08 -0400,-1 days +23:59:13,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
9396,Noah’s Iphone,2024-09-12 01:08:34 -0400,2024-09-12 01:08:36 -0400,-1 days +23:59:58,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
9397,Noah’s Iphone,2024-09-12 01:09:03 -0400,2024-09-12 01:12:06 -0400,-1 days +23:56:57,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
9398,Noah’s Iphone,2024-09-12 01:15:56 -0400,2024-09-12 01:21:06 -0400,-1 days +23:54:50,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
9399,Noah’s Iphone,2024-09-12 01:22:25 -0400,2024-09-12 01:23:23 -0400,-1 days +23:59:02,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
9400,Noah’s Iphone,2024-09-12 01:24:15 -0400,2024-09-12 01:24:37 -0400,-1 days +23:59:38,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
9401,Noah’s Iphone,2024-09-12 01:25:09 -0400,2024-09-12 02:14:02 -0400,-1 days +23:11:07,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
