start,end,textvalue,value
2024-04-13 23:34:43 -0400,2024-04-13 23:52:44 -0400,InBed,0
2024-04-13 23:53:05 -0400,2024-04-13 23:55:24 -0400,InBed,0
2024-04-13 23:55:31 -0400,2024-04-14 00:10:11 -0400,InBed,0
2024-04-14 00:10:19 -0400,2024-04-14 00:31:39 -0400,InBed,0
2024-04-14 00:31:49 -0400,2024-04-14 00:49:14 -0400,InBed,0
2024-04-14 00:50:22 -0400,2024-04-14 00:51:51 -0400,InBed,0
2024-04-14 00:53:28 -0400,2024-04-14 01:12:14 -0400,InBed,0
2024-04-14 01:15:33 -0400,2024-04-14 01:32:47 -0400,InBed,0
2024-04-14 01:33:24 -0400,2024-04-14 01:51:21 -0400,InBed,0
2024-04-14 01:52:00 -0400,2024-04-14 02:01:16 -0400,InBed,0
2024-04-14 02:01:23 -0400,2024-04-14 02:05:20 -0400,InBed,0
2024-04-14 02:05:43 -0400,2024-04-14 02:09:28 -0400,InBed,0
2024-04-14 02:53:47 -0400,2024-04-14 03:03:47 -0400,AsleepCore,1
2024-04-14 02:53:47 -0400,2024-04-14 03:03:47 -0400,InBed,0
2024-04-14 03:03:47 -0400,2024-04-14 03:04:17 -0400,Awake,0
2024-04-14 03:04:17 -0400,2024-04-14 03:19:17 -0400,AsleepCore,1
2024-04-14 03:04:17 -0400,2024-04-14 03:19:17 -0400,InBed,0
2024-04-14 03:19:17 -0400,2024-04-14 03:26:47 -0400,Awake,0
2024-04-14 03:26:47 -0400,2024-04-14 03:38:17 -0400,AsleepCore,1
2024-04-14 03:26:47 -0400,2024-04-14 03:38:17 -0400,InBed,0
2024-04-14 03:38:17 -0400,2024-04-14 03:39:17 -0400,Awake,0
2024-04-14 03:39:17 -0400,2024-04-14 03:44:47 -0400,AsleepCore,1
2024-04-14 03:39:17 -0400,2024-04-14 03:44:47 -0400,InBed,0
2024-04-14 03:44:47 -0400,2024-04-14 03:46:17 -0400,Awake,0
2024-04-14 03:46:17 -0400,2024-04-14 04:00:17 -0400,AsleepCore,1
2024-04-14 03:46:17 -0400,2024-04-14 04:00:17 -0400,InBed,0
2024-04-14 04:00:17 -0400,2024-04-14 04:01:17 -0400,Awake,0
2024-04-14 04:01:17 -0400,2024-04-14 04:11:17 -0400,AsleepCore,1
2024-04-14 04:01:17 -0400,2024-04-14 04:11:17 -0400,InBed,0
2024-04-14 04:11:17 -0400,2024-04-14 04:12:47 -0400,Awake,0
2024-04-14 04:12:47 -0400,2024-04-14 04:37:47 -0400,AsleepCore,1
2024-04-14 04:12:47 -0400,2024-04-14 04:37:47 -0400,InBed,0
2024-04-14 04:37:47 -0400,2024-04-14 04:38:47 -0400,Awake,0
2024-04-14 04:38:47 -0400,2024-04-14 04:54:17 -0400,AsleepCore,1
2024-04-14 04:54:17 -0400,2024-04-14 05:01:17 -0400,AsleepDeep,1
2024-04-14 05:01:17 -0400,2024-04-14 05:05:17 -0400,AsleepCore,1
2024-04-14 05:05:17 -0400,2024-04-14 05:15:47 -0400,AsleepDeep,1
2024-04-14 05:15:47 -0400,2024-04-14 05:20:47 -0400,AsleepCore,1
2024-04-14 05:20:47 -0400,2024-04-14 05:38:47 -0400,AsleepREM,1
2024-04-14 05:38:47 -0400,2024-04-14 06:13:47 -0400,AsleepCore,1
2024-04-14 06:13:47 -0400,2024-04-14 06:25:17 -0400,AsleepDeep,1
2024-04-14 06:25:17 -0400,2024-04-14 06:25:47 -0400,AsleepCore,1
2024-04-14 04:38:47 -0400,2024-04-14 06:25:47 -0400,InBed,0
2024-04-14 06:25:47 -0400,2024-04-14 06:26:47 -0400,Awake,0
2024-04-14 06:26:47 -0400,2024-04-14 06:39:47 -0400,AsleepCore,1
2024-04-14 06:39:47 -0400,2024-04-14 06:47:17 -0400,AsleepDeep,1
2024-04-14 06:47:17 -0400,2024-04-14 06:49:47 -0400,AsleepCore,1
2024-04-14 06:49:47 -0400,2024-04-14 07:04:17 -0400,AsleepREM,1
2024-04-14 06:26:47 -0400,2024-04-14 07:04:17 -0400,InBed,0
2024-04-14 07:04:17 -0400,2024-04-14 07:04:47 -0400,Awake,0
2024-04-14 07:04:47 -0400,2024-04-14 07:22:47 -0400,AsleepCore,1
2024-04-14 07:04:47 -0400,2024-04-14 07:22:47 -0400,InBed,0
2024-04-14 07:22:47 -0400,2024-04-14 07:23:17 -0400,Awake,0
2024-04-14 02:10:35 -0400,2024-04-14 08:00:00 -0400,InBed,0
2024-04-14 07:23:17 -0400,2024-04-14 08:14:47 -0400,AsleepCore,1
2024-04-14 08:14:47 -0400,2024-04-14 08:29:17 -0400,AsleepREM,1
2024-04-14 07:23:17 -0400,2024-04-14 08:29:17 -0400,InBed,0
2024-04-14 22:59:13 -0400,2024-04-14 22:59:19 -0400,InBed,0
2024-04-14 23:04:23 -0400,2024-04-14 23:11:11 -0400,InBed,0
2024-04-14 23:14:29 -0400,2024-04-14 23:18:33 -0400,InBed,0
2024-04-14 23:26:16 -0400,2024-04-14 23:26:28 -0400,InBed,0
2024-04-14 23:27:06 -0400,2024-04-14 23:33:44 -0400,InBed,0
2024-04-14 23:33:50 -0400,2024-04-14 23:33:55 -0400,InBed,0
2024-04-14 23:34:22 -0400,2024-04-14 23:41:20 -0400,InBed,0
2024-04-14 23:41:51 -0400,2024-04-14 23:44:42 -0400,InBed,0
2024-04-14 23:44:43 -0400,2024-04-14 23:44:44 -0400,InBed,0
2024-04-14 23:44:49 -0400,2024-04-14 23:44:52 -0400,InBed,0
2024-04-14 23:45:18 -0400,2024-04-15 00:57:57 -0400,InBed,0
2024-04-15 00:57:58 -0400,2024-04-15 00:58:04 -0400,InBed,0
2024-04-15 00:58:05 -0400,2024-04-15 01:18:51 -0400,InBed,0
2024-04-15 01:18:53 -0400,2024-04-15 01:18:56 -0400,InBed,0
2024-04-15 01:19:05 -0400,2024-04-15 01:46:09 -0400,InBed,0
2024-04-15 01:46:10 -0400,2024-04-15 02:04:52 -0400,InBed,0
2024-04-15 02:05:14 -0400,2024-04-15 02:18:49 -0400,InBed,0
2024-04-15 02:18:51 -0400,2024-04-15 02:19:37 -0400,InBed,0
2024-04-15 02:21:28 -0400,2024-04-15 02:21:32 -0400,InBed,0
2024-04-15 02:41:08 -0400,2024-04-15 02:41:12 -0400,InBed,0
2024-04-15 02:41:18 -0400,2024-04-15 02:43:11 -0400,InBed,0
2024-04-15 02:44:07 -0400,2024-04-15 02:46:19 -0400,InBed,0
2024-04-15 03:13:29 -0400,2024-04-15 08:00:00 -0400,InBed,0
2024-04-15 22:56:12 -0400,2024-04-15 23:00:36 -0400,InBed,0
2024-04-15 23:00:38 -0400,2024-04-15 23:00:39 -0400,InBed,0
2024-04-15 23:00:49 -0400,2024-04-15 23:12:55 -0400,InBed,0
2024-04-15 23:13:12 -0400,2024-04-15 23:49:30 -0400,InBed,0
2024-04-16 00:17:59 -0400,2024-04-16 00:18:02 -0400,InBed,0
2024-04-16 00:18:13 -0400,2024-04-16 01:08:16 -0400,InBed,0
2024-04-16 01:08:20 -0400,2024-04-16 01:59:17 -0400,InBed,0
2024-04-16 01:59:18 -0400,2024-04-16 01:59:22 -0400,InBed,0
2024-04-16 01:59:44 -0400,2024-04-16 02:46:51 -0400,InBed,0
2024-04-16 02:46:52 -0400,2024-04-16 02:47:00 -0400,InBed,0
2024-04-16 02:47:08 -0400,2024-04-16 07:15:21 -0400,InBed,0
2024-04-16 07:15:22 -0400,2024-04-16 07:15:25 -0400,InBed,0
2024-04-16 07:15:50 -0400,2024-04-16 07:21:37 -0400,InBed,0
2024-04-16 07:21:39 -0400,2024-04-16 07:21:48 -0400,InBed,0
2024-04-16 07:21:52 -0400,2024-04-16 07:21:53 -0400,InBed,0
2024-04-16 07:21:54 -0400,2024-04-16 08:00:00 -0400,InBed,0
2024-04-16 22:42:06 -0400,2024-04-16 22:42:45 -0400,InBed,0
2024-04-16 23:05:53 -0400,2024-04-16 23:31:47 -0400,InBed,0
2024-04-16 23:46:50 -0400,2024-04-16 23:50:37 -0400,InBed,0
2024-04-16 23:59:48 -0400,2024-04-17 08:00:00 -0400,InBed,0
2024-04-17 22:39:01 -0400,2024-04-17 23:12:37 -0400,InBed,0
2024-04-17 23:12:44 -0400,2024-04-17 23:17:12 -0400,InBed,0
2024-04-17 23:17:53 -0400,2024-04-17 23:20:10 -0400,InBed,0
2024-04-17 23:20:11 -0400,2024-04-17 23:20:12 -0400,InBed,0
2024-04-17 23:20:36 -0400,2024-04-17 23:33:53 -0400,InBed,0
2024-04-17 23:34:54 -0400,2024-04-17 23:40:48 -0400,InBed,0
2024-04-17 23:40:54 -0400,2024-04-18 00:23:28 -0400,InBed,0
2024-04-18 00:24:31 -0400,2024-04-18 00:26:00 -0400,InBed,0
2024-04-18 00:28:40 -0400,2024-04-18 00:35:17 -0400,InBed,0
2024-04-18 00:35:52 -0400,2024-04-18 00:47:02 -0400,InBed,0
2024-04-18 00:47:10 -0400,2024-04-18 01:04:29 -0400,InBed,0
2024-04-18 01:05:24 -0400,2024-04-18 01:37:13 -0400,InBed,0
2024-04-18 02:13:01 -0400,2024-04-18 02:24:52 -0400,InBed,0
2024-04-18 02:32:57 -0400,2024-04-18 03:27:11 -0400,InBed,0
2024-04-18 03:28:39 -0400,2024-04-18 03:29:28 -0400,InBed,0
2024-04-18 03:30:46 -0400,2024-04-18 03:47:37 -0400,InBed,0
2024-04-18 03:47:38 -0400,2024-04-18 03:47:39 -0400,InBed,0
2024-04-18 03:49:09 -0400,2024-04-18 03:52:51 -0400,InBed,0
2024-04-18 03:54:42 -0400,2024-04-18 03:54:59 -0400,InBed,0
2024-04-18 03:56:44 -0400,2024-04-18 05:01:36 -0400,InBed,0
2024-04-18 05:01:37 -0400,2024-04-18 05:46:26 -0400,InBed,0
2024-04-18 05:46:27 -0400,2024-04-18 05:46:29 -0400,InBed,0
2024-04-18 05:48:02 -0400,2024-04-18 05:48:08 -0400,InBed,0
2024-04-18 05:48:57 -0400,2024-04-18 08:00:00 -0400,InBed,0
2024-04-20 22:11:12 -0400,2024-04-20 23:23:55 -0400,InBed,0
2024-04-20 23:26:21 -0400,2024-04-20 23:26:22 -0400,InBed,0
2024-04-20 23:27:03 -0400,2024-04-20 23:36:03 -0400,InBed,0
2024-04-20 23:36:03 -0400,2024-04-20 23:36:07 -0400,InBed,0
2024-04-20 23:36:14 -0400,2024-04-20 23:59:34 -0400,InBed,0
2024-04-20 23:59:35 -0400,2024-04-20 23:59:36 -0400,InBed,0
2024-04-21 00:00:20 -0400,2024-04-21 00:04:56 -0400,InBed,0
2024-04-21 00:05:30 -0400,2024-04-21 00:16:25 -0400,InBed,0
2024-04-21 00:16:26 -0400,2024-04-21 00:16:33 -0400,InBed,0
2024-04-21 00:16:53 -0400,2024-04-21 00:31:03 -0400,InBed,0
2024-04-21 00:31:04 -0400,2024-04-21 00:35:29 -0400,InBed,0
2024-04-21 00:35:30 -0400,2024-04-21 00:35:47 -0400,InBed,0
2024-04-21 00:37:59 -0400,2024-04-21 00:47:31 -0400,InBed,0
2024-04-21 00:47:32 -0400,2024-04-21 00:47:34 -0400,InBed,0
2024-04-21 00:48:20 -0400,2024-04-21 01:08:11 -0400,InBed,0
2024-04-21 01:08:52 -0400,2024-04-21 06:05:36 -0400,InBed,0
2024-04-21 06:05:37 -0400,2024-04-21 06:06:07 -0400,InBed,0
2024-04-21 06:07:04 -0400,2024-04-21 06:08:39 -0400,InBed,0
2024-04-21 06:09:24 -0400,2024-04-21 06:09:28 -0400,InBed,0
2024-04-21 06:09:30 -0400,2024-04-21 06:09:34 -0400,InBed,0
2024-04-21 06:09:53 -0400,2024-04-21 06:10:00 -0400,InBed,0
2024-04-21 06:10:47 -0400,2024-04-21 07:36:31 -0400,InBed,0
2024-04-21 07:36:37 -0400,2024-04-21 08:00:00 -0400,InBed,0
2024-04-21 22:55:19 -0400,2024-04-22 01:06:54 -0400,InBed,0
2024-04-22 01:06:54 -0400,2024-04-22 01:06:58 -0400,InBed,0
2024-04-22 01:07:07 -0400,2024-04-22 01:20:54 -0400,InBed,0
2024-04-22 01:21:06 -0400,2024-04-22 01:31:18 -0400,InBed,0
2024-04-22 02:00:54 -0400,2024-04-22 02:14:15 -0400,InBed,0
2024-04-22 02:14:59 -0400,2024-04-22 02:17:28 -0400,InBed,0
2024-04-22 02:18:45 -0400,2024-04-22 02:23:27 -0400,InBed,0
2024-04-22 02:24:03 -0400,2024-04-22 02:26:23 -0400,InBed,0
2024-04-22 02:35:24 -0400,2024-04-22 02:37:33 -0400,InBed,0
2024-04-22 02:38:07 -0400,2024-04-22 02:49:10 -0400,InBed,0
2024-04-22 02:49:44 -0400,2024-04-22 02:55:02 -0400,InBed,0
2024-04-22 02:56:28 -0400,2024-04-22 03:58:41 -0400,InBed,0
2024-04-22 03:59:24 -0400,2024-04-22 04:17:39 -0400,InBed,0
2024-04-22 04:18:31 -0400,2024-04-22 04:52:03 -0400,InBed,0
2024-04-22 04:52:12 -0400,2024-04-22 05:48:01 -0400,InBed,0
2024-04-22 06:30:20 -0400,2024-04-22 06:47:20 -0400,AsleepCore,1
2024-04-22 06:30:20 -0400,2024-04-22 06:47:20 -0400,InBed,0
2024-04-22 06:47:20 -0400,2024-04-22 06:48:20 -0400,Awake,0
2024-04-22 06:48:20 -0400,2024-04-22 06:57:50 -0400,AsleepCore,1
2024-04-22 06:57:50 -0400,2024-04-22 07:21:50 -0400,AsleepDeep,1
2024-04-22 07:21:50 -0400,2024-04-22 07:55:50 -0400,AsleepCore,1
2024-04-22 05:48:35 -0400,2024-04-22 08:00:00 -0400,InBed,0
2024-04-22 07:55:50 -0400,2024-04-22 08:28:50 -0400,AsleepDeep,1
2024-04-22 06:48:20 -0400,2024-04-22 08:28:50 -0400,InBed,0
2024-04-22 08:28:50 -0400,2024-04-22 08:32:20 -0400,Awake,0
2024-04-22 08:32:20 -0400,2024-04-22 08:33:20 -0400,AsleepCore,1
2024-04-22 08:32:20 -0400,2024-04-22 08:33:20 -0400,InBed,0
2024-04-22 08:33:20 -0400,2024-04-22 08:34:20 -0400,Awake,0
2024-04-22 08:34:20 -0400,2024-04-22 08:43:20 -0400,AsleepCore,1
2024-04-22 08:34:20 -0400,2024-04-22 08:43:20 -0400,InBed,0
2024-04-22 08:43:20 -0400,2024-04-22 08:49:20 -0400,Awake,0
2024-04-22 08:49:20 -0400,2024-04-22 09:11:20 -0400,AsleepCore,1
2024-04-22 09:11:20 -0400,2024-04-22 09:39:50 -0400,AsleepREM,1
2024-04-22 08:49:20 -0400,2024-04-22 09:39:50 -0400,InBed,0
2024-04-22 09:39:50 -0400,2024-04-22 09:42:50 -0400,Awake,0
2024-04-22 09:42:50 -0400,2024-04-22 10:10:20 -0400,AsleepCore,1
2024-04-22 09:42:50 -0400,2024-04-22 10:10:20 -0400,InBed,0
2024-04-22 10:10:20 -0400,2024-04-22 10:13:20 -0400,Awake,0
2024-04-22 10:13:20 -0400,2024-04-22 10:18:50 -0400,AsleepCore,1
2024-04-22 10:13:20 -0400,2024-04-22 10:18:50 -0400,InBed,0
2024-04-22 22:31:29 -0400,2024-04-22 23:19:41 -0400,InBed,0
2024-04-22 23:19:46 -0400,2024-04-22 23:20:01 -0400,InBed,0
2024-04-22 23:20:07 -0400,2024-04-22 23:20:09 -0400,InBed,0
2024-04-22 23:20:11 -0400,2024-04-23 00:10:31 -0400,InBed,0
2024-04-23 00:11:05 -0400,2024-04-23 07:45:18 -0400,InBed,0
2024-04-23 07:45:19 -0400,2024-04-23 08:00:00 -0400,InBed,0
2024-04-23 22:38:11 -0400,2024-04-23 23:11:28 -0400,InBed,0
2024-04-23 23:11:51 -0400,2024-04-23 23:39:00 -0400,InBed,0
2024-04-23 23:39:06 -0400,2024-04-24 01:28:35 -0400,InBed,0
2024-04-24 01:29:23 -0400,2024-04-24 01:48:57 -0400,InBed,0
2024-04-24 01:49:16 -0400,2024-04-24 03:27:12 -0400,InBed,0
2024-04-24 03:27:44 -0400,2024-04-24 06:48:46 -0400,InBed,0
2024-04-24 06:49:29 -0400,2024-04-24 08:00:00 -0400,InBed,0
2024-04-24 22:27:49 -0400,2024-04-24 23:25:44 -0400,InBed,0
2024-04-24 23:25:45 -0400,2024-04-24 23:25:47 -0400,InBed,0
2024-04-24 23:26:20 -0400,2024-04-24 23:46:47 -0400,InBed,0
2024-04-24 23:46:57 -0400,2024-04-25 00:00:04 -0400,InBed,0
2024-04-25 00:00:07 -0400,2024-04-25 00:00:08 -0400,InBed,0
2024-04-25 00:00:13 -0400,2024-04-25 00:36:26 -0400,InBed,0
2024-04-25 00:36:37 -0400,2024-04-25 01:27:38 -0400,InBed,0
2024-04-25 01:28:28 -0400,2024-04-25 01:31:15 -0400,InBed,0
2024-04-25 01:31:49 -0400,2024-04-25 01:38:59 -0400,InBed,0
2024-04-25 01:39:05 -0400,2024-04-25 01:40:52 -0400,InBed,0
2024-04-25 01:41:10 -0400,2024-04-25 01:43:20 -0400,InBed,0
2024-04-25 01:43:25 -0400,2024-04-25 01:44:03 -0400,InBed,0
2024-04-25 01:45:03 -0400,2024-04-25 01:55:43 -0400,InBed,0
2024-04-25 01:55:59 -0400,2024-04-25 03:18:34 -0400,InBed,0
2024-04-25 03:18:40 -0400,2024-04-25 03:21:22 -0400,InBed,0
2024-04-25 03:24:12 -0400,2024-04-25 03:53:53 -0400,InBed,0
2024-04-25 03:56:02 -0400,2024-04-25 04:39:57 -0400,InBed,0
2024-04-25 04:54:16 -0400,2024-04-25 04:55:27 -0400,InBed,0
2024-04-25 04:56:47 -0400,2024-04-25 04:57:38 -0400,InBed,0
2024-04-25 05:01:33 -0400,2024-04-25 05:03:08 -0400,InBed,0
2024-04-25 05:05:05 -0400,2024-04-25 05:10:03 -0400,InBed,0
2024-04-25 05:10:08 -0400,2024-04-25 05:15:37 -0400,InBed,0
2024-04-25 05:41:25 -0400,2024-04-25 08:00:02 -0400,InBed,0
2024-04-27 22:47:48 -0400,2024-04-27 23:15:23 -0400,InBed,0
2024-04-27 23:15:24 -0400,2024-04-27 23:15:26 -0400,InBed,0
2024-04-27 23:15:28 -0400,2024-04-27 23:16:50 -0400,InBed,0
2024-04-27 23:17:11 -0400,2024-04-27 23:29:40 -0400,InBed,0
2024-04-27 23:30:00 -0400,2024-04-27 23:30:06 -0400,InBed,0
2024-04-27 23:30:26 -0400,2024-04-27 23:32:19 -0400,InBed,0
2024-04-27 23:33:07 -0400,2024-04-27 23:33:09 -0400,InBed,0
2024-04-27 23:33:11 -0400,2024-04-27 23:33:12 -0400,InBed,0
2024-04-27 23:34:10 -0400,2024-04-27 23:34:11 -0400,InBed,0
2024-04-27 23:35:49 -0400,2024-04-27 23:42:00 -0400,InBed,0
2024-04-27 23:42:00 -0400,2024-04-27 23:42:01 -0400,InBed,0
2024-04-27 23:42:13 -0400,2024-04-27 23:43:29 -0400,InBed,0
2024-04-27 23:43:50 -0400,2024-04-27 23:44:48 -0400,InBed,0
2024-04-27 23:44:52 -0400,2024-04-27 23:53:30 -0400,InBed,0
2024-04-27 23:54:12 -0400,2024-04-28 00:06:18 -0400,InBed,0
2024-04-28 00:06:19 -0400,2024-04-28 00:06:20 -0400,InBed,0
2024-04-28 00:06:40 -0400,2024-04-28 00:07:09 -0400,InBed,0
2024-04-28 00:07:23 -0400,2024-04-28 00:07:24 -0400,InBed,0
2024-04-28 00:08:18 -0400,2024-04-28 00:14:14 -0400,InBed,0
2024-04-28 00:17:04 -0400,2024-04-28 01:05:09 -0400,InBed,0
2024-04-28 01:06:02 -0400,2024-04-28 01:06:04 -0400,InBed,0
2024-04-28 01:06:15 -0400,2024-04-28 01:06:30 -0400,InBed,0
2024-04-28 01:06:47 -0400,2024-04-28 01:07:23 -0400,InBed,0
2024-04-28 01:07:52 -0400,2024-04-28 01:33:57 -0400,InBed,0
2024-04-28 01:34:29 -0400,2024-04-28 01:41:01 -0400,InBed,0
2024-04-28 01:41:21 -0400,2024-04-28 01:42:39 -0400,InBed,0
2024-04-28 01:42:41 -0400,2024-04-28 02:02:09 -0400,InBed,0
2024-04-28 02:02:16 -0400,2024-04-28 02:02:30 -0400,InBed,0
2024-04-28 02:02:38 -0400,2024-04-28 02:04:04 -0400,InBed,0
2024-04-28 02:04:19 -0400,2024-04-28 02:07:12 -0400,InBed,0
2024-04-28 02:07:40 -0400,2024-04-28 02:08:58 -0400,InBed,0
2024-04-28 02:09:26 -0400,2024-04-28 02:20:57 -0400,InBed,0
2024-04-28 02:21:11 -0400,2024-04-28 02:28:29 -0400,InBed,0
2024-04-28 02:28:34 -0400,2024-04-28 02:29:38 -0400,InBed,0
2024-04-28 02:29:46 -0400,2024-04-28 02:40:03 -0400,InBed,0
2024-04-28 02:40:27 -0400,2024-04-28 02:40:41 -0400,InBed,0
2024-04-28 02:40:55 -0400,2024-04-28 02:54:40 -0400,InBed,0
2024-04-28 02:57:05 -0400,2024-04-28 08:00:00 -0400,InBed,0
2024-04-28 22:44:43 -0400,2024-04-28 23:05:27 -0400,InBed,0
2024-04-28 23:05:28 -0400,2024-04-28 23:05:29 -0400,InBed,0
2024-04-28 23:06:28 -0400,2024-04-28 23:14:55 -0400,InBed,0
2024-04-28 23:14:56 -0400,2024-04-28 23:14:58 -0400,InBed,0
2024-04-28 23:15:35 -0400,2024-04-28 23:18:55 -0400,InBed,0
2024-04-28 23:20:30 -0400,2024-04-29 00:17:41 -0400,InBed,0
2024-04-29 00:17:52 -0400,2024-04-29 00:17:59 -0400,InBed,0
2024-04-29 00:21:20 -0400,2024-04-29 01:30:34 -0400,InBed,0
2024-04-29 01:34:50 -0400,2024-04-29 02:13:57 -0400,InBed,0
2024-04-29 02:13:58 -0400,2024-04-29 02:14:01 -0400,InBed,0
2024-04-29 02:14:07 -0400,2024-04-29 02:14:10 -0400,InBed,0
2024-04-29 02:46:31 -0400,2024-04-29 02:46:36 -0400,InBed,0
2024-04-29 02:47:18 -0400,2024-04-29 03:02:58 -0400,InBed,0
2024-04-29 03:03:06 -0400,2024-04-29 03:04:19 -0400,InBed,0
2024-04-29 03:04:39 -0400,2024-04-29 03:18:07 -0400,InBed,0
2024-04-29 03:18:14 -0400,2024-04-29 03:29:49 -0400,InBed,0
2024-04-29 03:30:31 -0400,2024-04-29 03:39:10 -0400,InBed,0
2024-04-29 03:39:22 -0400,2024-04-29 03:46:05 -0400,InBed,0
2024-04-29 03:47:14 -0400,2024-04-29 03:47:27 -0400,InBed,0
2024-04-29 03:48:05 -0400,2024-04-29 03:50:27 -0400,InBed,0
2024-04-29 03:55:33 -0400,2024-04-29 03:55:38 -0400,InBed,0
2024-04-29 03:55:46 -0400,2024-04-29 03:59:02 -0400,InBed,0
2024-04-29 04:00:21 -0400,2024-04-29 04:02:24 -0400,InBed,0
2024-04-29 04:02:52 -0400,2024-04-29 05:01:26 -0400,InBed,0
2024-04-29 05:01:44 -0400,2024-04-29 05:01:45 -0400,InBed,0
2024-04-29 05:01:55 -0400,2024-04-29 05:36:47 -0400,InBed,0
2024-04-29 05:37:29 -0400,2024-04-29 05:38:07 -0400,InBed,0
2024-04-29 05:38:13 -0400,2024-04-29 05:46:15 -0400,InBed,0
2024-04-29 05:47:22 -0400,2024-04-29 06:07:08 -0400,InBed,0
2024-04-29 06:07:13 -0400,2024-04-29 06:13:49 -0400,InBed,0
2024-04-29 06:14:35 -0400,2024-04-29 06:16:12 -0400,InBed,0
2024-04-29 06:17:43 -0400,2024-04-29 06:22:35 -0400,InBed,0
2024-04-29 06:22:43 -0400,2024-04-29 06:22:56 -0400,InBed,0
2024-04-29 06:23:53 -0400,2024-04-29 06:54:27 -0400,InBed,0
2024-04-29 06:54:36 -0400,2024-04-29 07:02:14 -0400,InBed,0
2024-04-29 07:04:10 -0400,2024-04-29 07:13:05 -0400,InBed,0
2024-04-29 07:13:09 -0400,2024-04-29 07:15:17 -0400,InBed,0
2024-04-29 07:15:35 -0400,2024-04-29 07:18:14 -0400,InBed,0
2024-04-29 07:18:14 -0400,2024-04-29 07:18:17 -0400,InBed,0
2024-04-29 07:19:24 -0400,2024-04-29 07:19:54 -0400,InBed,0
2024-04-29 07:20:10 -0400,2024-04-29 07:20:51 -0400,InBed,0
2024-04-29 07:21:14 -0400,2024-04-29 07:21:16 -0400,InBed,0
2024-04-29 07:21:34 -0400,2024-04-29 07:27:12 -0400,InBed,0
2024-04-29 07:27:37 -0400,2024-04-29 07:30:39 -0400,InBed,0
2024-04-29 21:30:00 -0400,2024-04-29 23:07:58 -0400,InBed,0
2024-04-29 23:10:46 -0400,2024-04-29 23:11:40 -0400,InBed,0
2024-04-29 23:11:41 -0400,2024-04-29 23:11:42 -0400,InBed,0
2024-04-29 23:13:04 -0400,2024-04-29 23:14:38 -0400,InBed,0
2024-04-29 23:14:50 -0400,2024-04-29 23:21:04 -0400,InBed,0
2024-04-29 23:24:55 -0400,2024-04-29 23:34:25 -0400,InBed,0
2024-04-29 23:34:30 -0400,2024-04-29 23:57:03 -0400,InBed,0
2024-04-29 23:58:07 -0400,2024-04-29 23:58:42 -0400,InBed,0
2024-04-30 00:00:48 -0400,2024-04-30 00:21:01 -0400,InBed,0
2024-04-30 00:21:02 -0400,2024-04-30 00:21:04 -0400,InBed,0
2024-04-30 00:21:41 -0400,2024-04-30 00:40:42 -0400,InBed,0
2024-04-30 00:41:44 -0400,2024-04-30 00:48:55 -0400,InBed,0
2024-04-30 00:49:11 -0400,2024-04-30 02:01:58 -0400,InBed,0
2024-04-30 02:02:12 -0400,2024-04-30 02:19:42 -0400,InBed,0
2024-04-30 02:19:43 -0400,2024-04-30 02:22:19 -0400,InBed,0
2024-04-30 02:22:28 -0400,2024-04-30 02:43:59 -0400,InBed,0
2024-04-30 02:45:20 -0400,2024-04-30 02:47:31 -0400,InBed,0
2024-04-30 02:48:15 -0400,2024-04-30 03:03:15 -0400,InBed,0
2024-04-30 03:03:45 -0400,2024-04-30 03:07:11 -0400,InBed,0
2024-04-30 03:07:12 -0400,2024-04-30 03:07:15 -0400,InBed,0
2024-04-30 03:10:05 -0400,2024-04-30 03:40:40 -0400,InBed,0
2024-04-30 03:40:41 -0400,2024-04-30 03:40:43 -0400,InBed,0
2024-04-30 03:44:28 -0400,2024-04-30 08:00:00 -0400,InBed,0
2024-04-30 22:50:19 -0400,2024-04-30 23:11:04 -0400,InBed,0
2024-04-30 23:13:47 -0400,2024-04-30 23:24:05 -0400,InBed,0
2024-04-30 23:24:12 -0400,2024-05-01 00:11:19 -0400,InBed,0
2024-05-01 00:11:20 -0400,2024-05-01 00:11:29 -0400,InBed,0
2024-05-01 00:14:42 -0400,2024-05-01 00:46:32 -0400,InBed,0
2024-05-01 00:47:27 -0400,2024-05-01 02:09:00 -0400,InBed,0
2024-05-01 02:09:01 -0400,2024-05-01 02:09:03 -0400,InBed,0
2024-05-01 02:17:15 -0400,2024-05-01 07:20:53 -0400,InBed,0
2024-05-01 07:21:48 -0400,2024-05-01 07:42:52 -0400,InBed,0
2024-05-01 07:45:48 -0400,2024-05-01 08:00:01 -0400,InBed,0
2024-05-01 22:55:31 -0400,2024-05-01 23:11:51 -0400,InBed,0
2024-05-01 23:12:08 -0400,2024-05-01 23:18:38 -0400,InBed,0
2024-05-01 23:18:41 -0400,2024-05-01 23:18:47 -0400,InBed,0
2024-05-01 23:18:55 -0400,2024-05-01 23:24:10 -0400,InBed,0
2024-05-01 23:24:13 -0400,2024-05-01 23:24:17 -0400,InBed,0
2024-05-01 23:24:20 -0400,2024-05-01 23:24:23 -0400,InBed,0
2024-05-01 23:26:06 -0400,2024-05-01 23:45:32 -0400,InBed,0
2024-05-01 23:45:33 -0400,2024-05-01 23:46:08 -0400,InBed,0
2024-05-01 23:47:08 -0400,2024-05-01 23:56:49 -0400,InBed,0
